CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score
14193,68,2,853.3900000000001,2,2,3,7
14194,5,21,11349.52,4,4,4,12
14195,202,2,1011.9999999999998,1,2,3,6
14196,107,1,335.52,2,1,2,5
14198,18,4,701.4,3,3,3,9
14199,218,1,185.39999999999998,1,1,1,3
14201,60,6,680.2,2,4,3,9
14204,2,1,150.60999999999996,4,1,1,6
14205,17,2,466.70000000000005,4,2,2,8
14206,239,1,328.15999999999997,1,1,2,4
14208,95,1,151.73999999999998,2,1,1,4
14209,11,6,2073.4300000000003,4,4,4,12
14210,106,5,1600.89,2,4,4,10
14211,53,9,2241.1000000000004,2,4,4,10
14212,90,1,1070.48,2,1,3,6
14214,31,5,1004.3800000000001,3,4,3,10
14215,12,5,1623.7200000000003,4,4,4,12
14216,3,4,1839.3000000000002,4,3,4,11
14217,2,16,1886.6799999999998,4,4,4,12
14218,43,1,169.48000000000002,3,1,1,5
14219,4,1,89.94,4,1,1,6
14220,247,1,319.4200000000001,1,1,2,4
14221,42,9,3432.8,3,4,4,11
14222,177,1,683.1700000000001,1,1,3,5
14223,92,3,991.1300000000001,2,3,3,8
14224,110,4,1009.73,2,3,3,8
14226,29,5,2214.7899999999995,3,4,4,11
14227,26,10,3350.96,3,4,4,11
14229,52,3,1547.2,2,3,3,8
14231,184,3,925.71,1,3,3,7
14232,43,5,2048.07,3,4,4,11
14233,49,4,1462.7200000000003,2,3,3,8
14234,22,4,754.1200000000001,3,3,3,9
14235,75,5,3144.86,2,4,4,10
14236,81,1,301.56000000000006,2,1,2,5
14238,326,1,146.85,1,1,1,3
14239,43,11,2380.8500000000004,3,4,4,11
14240,30,2,890.3400000000001,3,2,3,8
14241,184,1,213.70000000000005,1,1,1,3
14242,235,2,280.55,1,2,1,4
14243,9,8,2116.7700000000004,4,4,4,12
14245,220,2,1693.4499999999998,1,2,4,7
14246,111,3,1474.0600000000002,2,3,3,8
14247,278,1,136.76999999999998,1,1,1,3
14248,318,1,302.58,1,1,2,4
14250,7,3,1904.05,4,3,4,11
14251,2,5,2879.7,4,4,4,12
14256,260,1,445.20000000000005,1,1,2,4
14257,64,5,3099.7200000000003,2,4,4,10
14258,9,9,12669.98,4,4,4,12
14259,142,1,120.0,1,1,1,3
14261,51,2,1163.45,2,2,3,7
14262,8,8,2618.2299999999996,4,4,4,12
14264,155,2,333.97,1,2,2,5
14267,163,3,1516.24,1,3,3,7
14270,332,1,492.65,1,1,2,4
14271,226,1,112.32,1,1,1,3
14272,74,2,437.96000000000004,2,2,2,6
14273,51,4,559.97,2,3,2,7
14276,99,3,1119.7400000000002,2,3,3,8
14277,15,3,4152.0,4,3,4,11
14280,197,1,134.04,1,1,1,3
14282,3,14,3130.4400000000005,4,4,4,12
14284,31,2,595.25,3,2,2,7
14285,21,4,1910.0100000000002,3,3,4,10
14286,24,3,4628.75,3,3,4,10
14287,8,3,176.63,4,3,1,8
14288,213,1,426.6,1,1,2,4
14289,9,6,911.26,4,4,3,11
14290,11,4,1537.0900000000001,4,3,3,10
14291,2,11,3883.25,4,4,4,12
14292,8,9,4871.929999999999,4,4,4,12
14293,3,3,681.6400000000001,4,3,3,10
14295,40,1,166.2,3,1,1,5
14297,18,4,1305.3299999999997,3,3,3,9
14298,8,39,46837.84,4,4,4,12
14299,8,8,3536.38,4,4,4,12
14300,19,1,43.2,3,1,1,5
14301,117,1,640.1400000000001,2,1,2,5
14304,223,1,383.45000000000005,1,1,2,4
14305,71,3,1858.9600000000003,2,3,4,9
14306,51,2,2093.3199999999997,2,2,4,8
14307,89,5,2212.6099999999997,2,4,4,10
14309,8,8,2204.78,4,4,4,12
14311,243,1,310.26,1,1,2,4
14312,47,6,1611.59,3,4,4,11
14314,107,1,120.0,2,1,1,4
14315,45,6,2481.13,3,4,4,11
14317,65,1,508.58,2,1,2,5
14320,207,2,477.78999999999996,1,2,2,5
14321,11,5,1530.7500000000002,4,4,3,11
14323,115,2,605.0600000000001,2,2,2,6
14326,242,1,183.85000000000002,1,1,1,3
14327,163,1,311.65000000000003,1,1,2,4
14329,17,7,4975.24,4,4,4,12
14331,124,2,462.65999999999997,2,2,2,6
14332,23,3,840.21,3,3,3,9
14333,68,1,415.2,2,1,2,5
14334,17,7,2232.06,4,4,4,12
14335,16,2,454.85999999999996,4,2,2,8
14336,17,4,1614.91,4,3,4,11
14338,161,2,588.2199999999999,1,2,2,5
14339,243,1,309.52,1,1,2,4
14340,219,1,134.7,1,1,1,3
14341,45,8,2166.9799999999996,3,4,4,11
14342,21,4,668.5600000000002,3,3,3,9
14344,127,5,534.2800000000001,2,4,2,8
14345,39,1,108.97999999999999,3,1,1,5
14346,121,2,1021.58,2,2,3,7
14348,260,1,409.57,1,1,2,4
14349,10,1,133.5,4,1,1,6
14350,274,1,282.92999999999995,1,1,1,3
14351,165,1,51.0,1,1,1,3
14352,157,4,1078.9600000000003,1,3,3,7
14353,215,1,90.6,1,1,1,3
14354,6,2,163.62,4,2,1,7
14356,80,2,701.23,2,2,3,7
14357,43,1,225.12,3,1,1,5
14359,19,3,912.1800000000001,3,3,3,9
14360,32,4,2118.03,3,3,4,10
14362,22,1,151.50000000000003,3,1,1,5
14364,109,8,3717.35,2,4,4,10
14367,8,16,9227.82,4,4,4,12
14368,320,1,155.0,1,1,1,3
14371,295,1,100.5,1,1,1,3
14375,185,1,235.56,1,1,1,3
14377,191,2,617.05,1,2,2,5
14379,44,2,348.1,3,2,2,7
14381,52,1,202.68,2,1,1,4
14382,26,1,615.4899999999999,3,1,2,6
14383,38,3,1247.69,3,3,3,9
14385,9,3,202.10999999999999,4,3,1,8
14386,297,1,142.4,1,1,1,3
14387,33,3,1727.6000000000001,3,3,4,10
14388,10,7,2900.04,4,4,4,12
14389,65,2,1043.46,2,2,3,7
14390,10,8,4418.87,4,4,4,12
14393,218,1,67.94999999999999,1,1,1,3
14395,2,8,3171.23,4,4,4,12
14396,65,1,377.64000000000004,2,1,2,5
14397,3,19,2612.96,4,4,4,12
14400,149,1,574.6999999999999,1,1,2,4
14401,4,12,3804.1,4,4,4,12
14403,130,4,1475.8100000000002,1,3,3,7
14404,34,5,1320.0900000000001,3,4,3,10
14406,119,1,156.75,2,1,1,4
14407,107,5,2142.73,2,4,4,10
14408,11,7,2599.03,4,4,4,12
14409,71,4,1730.65,2,3,4,9
14410,92,9,1099.27,2,4,3,9
14411,311,1,1063.0,1,1,3,5
14412,43,2,770.0300000000001,3,2,3,8
14414,92,6,1279.7800000000002,2,4,3,9
14415,1,12,5002.889999999999,4,4,4,12
14416,22,2,490.2200000000001,3,2,2,7
14418,4,3,1937.25,4,3,4,11
14419,11,5,927.6899999999999,4,4,3,11
14420,99,1,387.52,2,1,2,5
14421,57,2,813.1100000000001,2,2,3,7
14422,1,6,4263.639999999999,4,4,4,12
14423,218,1,265.2,1,1,1,3
14424,18,1,322.08,3,1,2,6
14426,24,10,4481.67,3,4,4,11
14427,50,2,363.34000000000003,2,2,2,6
14428,7,5,1224.0600000000002,4,4,3,11
14431,303,1,470.36,1,1,2,4
14432,10,6,2248.5,4,4,4,12
14434,22,6,1372.8,3,4,3,10
14436,99,1,89.06,2,1,1,4
14438,306,1,131.9,1,1,1,3
14439,320,1,2661.24,1,1,4,6
14440,8,4,1700.98,4,3,4,11
14441,1,4,1712.8900000000003,4,3,4,11
14442,205,2,1589.82,1,2,4,7
14443,54,3,1116.7,2,3,3,8
14446,1,4,1005.55,4,3,3,10
14447,19,5,1163.2300000000002,3,4,3,10
14448,9,1,273.0,4,1,1,6
14449,19,3,675.56,3,3,3,9
14450,181,3,483.24999999999994,1,3,2,6
14451,60,2,643.9000000000001,2,2,2,6
14452,11,2,259.05,4,2,1,7
14453,190,1,119.93,1,1,1,3
14456,5,9,3014.3199999999997,4,4,4,12
14457,311,1,113.64,1,1,1,3
14459,155,1,1837.92,1,1,4,6
14460,110,3,434.34000000000003,2,3,2,7
14461,148,3,2102.6699999999996,1,3,4,8
14462,66,11,1975.57,2,4,4,10
14463,98,3,529.62,2,3,2,7
14465,247,3,1038.44,1,3,3,7
14466,29,6,1892.6499999999999,3,4,4,11
14467,18,4,596.2600000000001,3,3,2,8
14470,12,2,461.19000000000005,4,2,2,8
14472,104,7,1606.29,2,4,4,10
14473,74,2,234.34,2,2,1,5
14474,46,1,547.6600000000001,3,1,2,6
14475,72,3,925.8499999999999,2,3,3,8
14476,257,1,193.0,1,1,1,3
14477,20,4,1309.6000000000001,3,3,3,9
14479,254,1,141.85000000000002,1,1,1,3
14480,11,1,279.05,4,1,1,6
14481,165,2,636.51,1,2,2,5
14482,18,6,2022.81,3,4,4,11
14483,282,1,137.1,1,1,1,3
14484,50,1,321.92,2,1,2,5
14485,39,1,162.8,3,1,1,5
14487,27,5,1040.3799999999997,3,4,3,10
14488,68,1,1064.2800000000002,2,1,3,6
14489,207,1,463.38,1,1,2,4
14491,175,1,213.73000000000005,1,1,1,3
14493,7,5,2383.2400000000002,4,4,4,12
14494,26,1,139.56,3,1,1,5
14495,51,2,123.79999999999998,2,2,1,5
14496,312,1,234.46999999999997,1,1,1,3
14497,309,1,475.37,1,1,2,4
14498,43,4,1791.1,3,3,4,10
14499,26,3,808.44,3,3,3,9
14500,88,3,356.85,2,3,2,7
14501,184,2,251.21,1,2,1,4
14502,20,11,2426.79,3,4,4,11
14503,3,6,3543.26,4,4,4,12
14504,47,4,673.26,3,3,3,9
14505,17,7,4820.83,4,4,4,12
14506,17,4,1703.65,4,3,4,11
14507,24,6,1367.8799999999997,3,4,3,10
14508,22,2,268.05000000000007,3,2,1,6
14511,11,5,1314.8100000000002,4,4,3,11
14512,188,2,275.28,1,2,1,4
14513,101,3,455.59000000000003,2,3,2,7
14514,61,3,990.2,2,3,3,8
14515,18,6,2076.8900000000003,3,4,4,11
14517,33,2,330.45000000000005,3,2,2,7
14518,64,1,174.37,2,1,1,4
14520,2,2,270.6,4,2,1,7
14522,24,4,974.54,3,3,3,9
14523,108,1,241.09,2,1,1,4
14524,32,8,1568.38,3,4,3,10
14525,20,8,3753.6,3,4,4,11
14527,3,51,7580.64,4,4,4,12
14528,37,1,364.21999999999997,3,1,2,6
14529,60,3,578.6099999999999,2,3,2,7
14530,26,6,2862.11,3,4,4,11
14532,236,3,710.25,1,3,3,7
14533,25,6,1516.22,3,4,3,10
14534,3,18,4395.650000000001,4,4,4,12
14535,60,3,2854.84,2,3,4,9
14536,260,1,170.95,1,1,1,3
14537,58,1,355.56000000000006,2,1,2,5
14538,65,2,388.24999999999994,2,2,2,6
14539,16,2,537.48,4,2,2,8
14540,10,3,952.66,4,3,3,10
14541,59,8,1453.35,2,4,3,9
14542,186,1,103.25000000000001,1,1,1,3
14543,29,15,3305.6800000000003,3,4,4,11
14544,24,1,902.53,3,1,3,7
14546,5,5,2573.9300000000003,4,4,4,12
14547,4,8,3974.7500000000005,4,4,4,12
14548,151,2,652.8,1,2,2,5
14549,311,1,289.24,1,1,1,3
14550,11,2,757.3700000000001,4,2,3,9
14551,18,2,186.23000000000002,3,2,1,6
14552,152,1,164.22,1,1,1,3
14553,19,5,859.2700000000001,3,4,3,10
14554,10,4,2279.4900000000002,4,3,4,11
14555,57,2,312.54,2,2,2,6
14557,85,1,788.38,2,1,3,6
14560,7,21,1829.6000000000001,4,4,4,12
14561,76,3,1080.76,2,3,3,8
14562,4,18,5006.77,4,4,4,12
14565,96,3,1781.71,2,3,4,9
14566,111,1,1432.0,2,1,3,6
14567,57,2,1530.3600000000001,2,2,3,7
14569,1,1,227.38999999999996,4,1,1,6
14570,281,2,217.21,1,2,1,4
14572,3,7,2804.54,4,4,4,12
14573,180,8,1237.8200000000002,1,4,3,8
14577,13,3,512.81,4,3,2,9
14578,3,1,168.63,4,1,1,6
14581,17,1,138.6,4,1,1,6
14582,41,1,114.11,3,1,1,5
14583,6,5,986.9599999999999,4,4,3,11
14584,169,4,1033.0600000000002,1,3,3,7
14585,50,1,157.05,2,1,1,4
14586,277,1,237.36,1,1,1,3
14587,19,9,1580.29,3,4,3,10
14591,15,4,1320.21,4,3,3,10
14592,35,3,557.9399999999999,3,3,2,8
14593,22,3,617.15,3,3,2,8
14594,7,1,108.33,4,1,1,6
14595,20,6,1740.6000000000001,3,4,4,11
14597,11,2,866.2400000000001,4,2,3,9
14598,44,1,221.97,3,1,1,5
14600,306,1,393.33,1,1,2,4
14601,11,1,213.96000000000004,4,1,1,6
14603,275,1,660.0,1,1,3,5
14606,1,83,10707.390000000001,4,4,4,12
14607,16,12,15021.5,4,4,4,12
14608,4,3,1581.1499999999999,4,3,3,10
14609,72,4,601.5600000000001,2,3,2,7
14616,243,3,406.08000000000004,1,3,2,6
14618,9,3,553.44,4,3,2,9
14619,246,1,394.43999999999994,1,1,2,4
14620,206,2,412.78000000000003,1,2,2,5
14621,1,4,1482.66,4,3,3,10
14622,185,1,320.58,1,1,2,4
14623,32,5,882.02,3,4,3,10
14624,57,2,225.84999999999997,2,2,1,5
14625,196,1,314.1,1,1,2,4
14626,24,4,2791.27,3,3,4,10
14628,91,2,671.9599999999999,2,2,3,7
14629,4,2,955.2600000000001,4,2,3,9
14631,51,3,1006.98,2,3,3,8
14632,263,1,114.56,1,1,1,3
14633,266,1,344.9000000000001,1,1,2,4
14636,36,2,609.8500000000001,3,2,2,7
14638,51,1,443.6,2,1,2,5
14639,52,5,2307.95,2,4,4,10
14640,24,6,2107.38,3,4,4,11
14641,22,1,110.46,3,1,1,5
14642,59,1,96.12,2,1,1,4
14643,170,1,335.87,1,1,2,4
14644,68,2,830.76,2,2,3,7
14645,157,2,597.0899999999999,1,2,2,5
14646,2,70,270561.14,4,4,4,12
14647,201,1,236.04,1,1,1,3
14649,5,4,1402.59,4,3,3,10
14651,67,2,653.7499999999998,2,2,2,6
14652,77,1,114.18,2,1,1,4
14653,1,7,1916.6999999999998,4,4,4,12
14655,8,4,1932.23,4,3,4,11
14656,169,2,291.05,1,2,1,4
14657,18,4,848.22,3,3,3,9
14658,5,2,247.14999999999998,4,2,1,7
14659,9,9,2529.93,4,4,4,12
14660,87,2,285.73999999999995,2,2,1,5
14661,27,1,107.95,3,1,1,5
14662,29,4,741.3699999999999,3,3,3,9
14664,20,2,636.24,3,2,2,7
14665,61,5,1835.6999999999998,2,4,4,10
14666,24,1,179.95,3,1,1,5
14667,11,20,7198.75,4,4,4,12
14669,242,3,1259.2400000000002,1,3,3,7
14670,280,2,392.86,1,2,2,5
14672,235,2,765.55,1,2,3,6
14673,3,4,1362.91,4,3,3,10
14675,16,1,596.36,4,1,2,7
14676,31,6,2548.2400000000002,3,4,4,11
14680,25,14,25878.71,3,4,4,11
14681,71,3,498.95,2,3,2,7
14682,188,2,52.0,1,2,1,4
14684,26,4,1033.15,3,3,3,9
14687,107,1,628.3799999999999,2,1,2,5
14688,8,20,5134.120000000001,4,4,4,12
14689,209,1,112.80000000000001,1,1,1,3
14690,44,2,355.05000000000007,3,2,2,7
14691,31,5,2114.33,3,4,4,11
14692,137,4,591.5500000000001,1,3,2,6
14693,265,1,172.9,1,1,1,3
14696,4,6,1784.33,4,4,4,12
14697,218,2,188.60999999999996,1,2,1,4
14698,2,5,1217.27,4,4,3,11
14699,214,1,109.13000000000001,1,1,1,3
14700,32,3,2195.0999999999995,3,3,4,10
14701,11,9,2526.09,4,4,4,12
14702,1,16,2941.34,4,4,4,12
14703,15,1,318.16999999999996,4,1,2,7
14704,11,9,1491.62,4,4,3,11
14705,199,1,179.0,1,1,1,3
14708,3,2,707.31,4,2,3,9
14709,15,12,4606.9400000000005,4,4,4,12
14710,14,4,599.48,4,3,2,9
14711,10,11,2839.62,4,4,4,12
14712,29,3,917.07,3,3,3,9
14713,9,9,2236.35,4,4,4,12
14714,24,1,160.19,3,1,1,5
14715,25,4,867.3800000000001,3,3,3,9
14716,43,2,307.50999999999993,3,2,2,7
14719,2,5,1581.8400000000001,4,4,3,11
14720,6,3,663.8100000000002,4,3,3,10
14722,147,1,180.42,1,1,1,3
14723,10,3,666.71,4,3,3,10
14725,25,1,655.5800000000002,3,1,3,7
14727,274,1,268.58,1,1,1,3
14730,1,8,1897.5700000000002,4,4,4,12
14731,47,3,380.02000000000004,3,3,2,8
14732,8,8,2702.49,4,4,4,12
14733,16,9,5228.690000000001,4,4,4,12
14735,4,30,5798.490000000001,4,4,4,12
14737,4,2,730.55,4,2,3,9
14738,43,7,1314.45,3,4,3,10
14739,4,6,3188.3999999999996,4,4,4,12
14740,197,3,1448.2099999999998,1,3,3,7
14741,12,4,905.04,4,3,3,10
14744,16,6,874.98,4,4,3,11
14745,113,5,1220.2600000000002,2,4,3,9
14747,249,1,328.19999999999993,1,1,2,4
14748,29,3,945.3299999999999,3,3,3,9
14752,44,1,389.63999999999993,3,1,2,6
14753,87,1,563.1499999999999,2,1,2,5
14754,45,2,638.05,3,2,2,7
14755,10,11,5010.280000000001,4,4,4,12
14756,15,1,738.9599999999998,4,1,3,8
14757,75,1,420.50000000000006,2,1,2,5
14758,145,4,1484.06,1,3,3,7
14759,5,3,1625.97,4,3,4,11
14760,297,1,89.2,1,1,1,3
14761,59,2,255.89999999999998,2,2,1,5
14762,264,1,300.52,1,1,1,3
14764,47,1,278.3,3,1,1,5
14765,29,3,254.11,3,3,1,7
14766,8,5,2292.97,4,4,4,12
14768,17,2,192.60000000000002,4,2,1,7
14769,3,7,10068.32,4,4,4,12
14770,232,2,876.42,1,2,3,6
14772,112,1,139.26,2,1,1,4
14775,58,2,605.3399999999999,2,2,2,6
14776,51,11,2538.2999999999997,2,4,4,10
14778,127,2,730.8599999999999,2,2,3,7
14779,281,3,386.15,1,3,2,6
14780,55,2,447.68,2,2,2,6
14782,320,1,200.10000000000002,1,1,1,3
14784,26,2,289.99,3,2,1,6
14785,10,2,77.4,4,2,1,7
14788,7,2,679.4399999999998,4,2,3,9
14789,29,1,197.64000000000001,3,1,1,5
14790,17,4,745.0600000000001,4,3,3,10
14792,64,1,6.2,2,1,1,4
14793,21,1,228.99,3,1,1,5
14794,3,7,1319.91,4,4,3,11
14795,166,1,131.45,1,1,1,3
14796,1,15,6945.110000000001,4,4,4,12
14798,53,3,173.74,2,3,1,6
14799,51,1,157.70000000000002,2,1,1,4
14800,48,10,3111.94,2,4,4,10
14801,61,1,189.34,2,1,1,4
14803,162,3,845.55,1,3,3,7
14804,9,1,353.27,4,1,2,7
14805,15,4,546.4000000000001,4,3,2,9
14806,75,1,193.39,2,1,1,4
14808,40,8,2718.6,3,4,4,11
14810,41,10,1907.44,3,4,4,11
14815,37,2,778.5,3,2,3,8
14816,197,1,271.85,1,1,1,3
14817,200,2,1010.34,1,2,3,6
14818,74,3,657.8,2,3,3,8
14819,64,2,272.07,2,2,1,5
14820,21,4,507.28999999999996,3,3,2,8
14823,180,3,321.42999999999995,1,3,2,6
14824,10,4,1127.7100000000003,4,3,3,10
14825,4,10,1824.5800000000004,4,4,4,12
14828,197,3,2139.76,1,3,4,8
14829,29,2,312.22,3,2,2,7
14830,53,1,188.03,2,1,1,4
14834,18,6,1720.3,3,4,4,11
14836,10,3,102.44999999999999,4,3,1,8
14837,90,4,1649.5000000000002,2,3,4,9
14840,268,1,62.85,1,1,1,3
14841,53,5,2900.6,2,4,4,10
14842,44,4,2824.6899999999996,3,3,4,10
14844,64,4,3189.8100000000004,2,3,4,9
14847,149,1,309.4,1,1,2,4
14849,22,20,7363.650000000001,3,4,4,11
14850,312,1,325.75,1,1,2,4
14851,23,2,511.3499999999999,3,2,2,7
14852,58,6,2836.69,2,4,4,10
14853,24,2,475.79999999999995,3,2,2,7
14854,78,7,2740.03,2,4,4,10
14855,119,2,645.65,2,2,2,6
14856,36,3,1290.53,3,3,3,9
14857,60,2,1173.12,2,2,3,7
14859,13,4,1353.74,4,3,3,10
14860,19,1,170.32,3,1,1,5
14861,52,1,125.79000000000002,2,1,1,4
14862,26,2,841.2,3,2,3,8
14863,29,1,266.76,3,1,1,5
14865,7,1,15.0,4,1,1,6
14866,11,10,14249.720000000001,4,4,4,12
14867,186,3,710.28,1,3,3,7
14868,3,8,2953.59,4,4,4,12
14869,9,2,721.45,4,2,3,9
14870,262,1,327.24999999999994,1,1,2,4
14871,3,3,380.33,4,3,2,9
14873,210,1,519.6800000000001,1,1,2,4
14875,108,2,1465.3199999999997,2,2,3,7
14878,13,8,1154.0800000000002,4,4,3,11
14880,77,3,690.59,2,3,3,8
14881,20,1,255.4,3,1,1,5
14882,27,2,589.7,3,2,2,7
14883,19,6,761.5899999999999,3,4,3,10
14885,132,1,765.3199999999999,1,1,3,5
14886,253,1,364.79999999999995,1,1,2,4
14887,79,1,1862.0,2,1,4,7
14888,207,1,369.2,1,1,2,4
14889,336,1,135.9,1,1,1,3
14890,254,1,125.65,1,1,1,3
14891,148,2,554.38,1,2,2,5
14893,10,2,1237.8500000000001,4,2,3,9
14894,85,1,655.7499999999999,2,1,3,6
14895,8,20,11138.71,4,4,4,12
14896,205,1,211.54999999999998,1,1,1,3
14897,8,4,1366.38,4,3,3,10
14898,23,5,1170.81,3,4,3,10
14901,11,6,924.24,4,4,3,11
14902,26,1,332.66,3,1,2,6
14903,21,5,2795.33,3,4,4,11
14904,2,2,1025.44,4,2,3,9
14905,158,2,616.15,1,2,2,5
14907,3,4,2540.4099999999994,4,3,4,11
14908,74,1,277.79999999999995,2,1,1,4
14910,3,4,434.35,4,3,2,9
14911,1,185,128673.89,4,4,4,12
14912,17,2,867.85,4,2,3,9
14913,36,3,926.5600000000002,3,3,3,9
14915,91,2,307.48,2,2,2,6
14916,71,4,1268.98,2,3,3,8
14918,116,2,1610.1499999999996,2,2,4,8
14920,213,2,977.77,1,2,3,6
14921,30,2,1316.0700000000002,3,2,3,8
14923,51,1,749.1,2,1,3,6
14924,246,1,310.05,1,1,2,4
14929,32,1,223.88,3,1,1,5
14930,109,3,2362.9600000000005,2,3,4,9
14931,5,4,864.6800000000001,4,3,3,10
14934,82,2,1890.94,2,2,4,8
14935,297,1,1784.71,1,1,4,6
14936,34,8,8137.020000000001,3,4,4,11
14937,57,3,1621.88,2,3,4,9
14944,30,12,5900.25,3,4,4,11
14946,14,1,100.9,4,1,1,6
14947,72,2,290.82000000000005,2,2,1,5
14948,23,6,1101.97,3,4,3,10
14950,19,1,371.2,3,1,2,6
14951,79,1,311.69000000000005,2,1,2,5
14952,60,10,7413.329999999999,2,4,4,10
14953,25,1,285.67,3,1,1,5
14954,12,1,294.84999999999997,4,1,1,6
14957,253,1,58.49,1,1,1,3
14958,147,3,483.73,1,3,2,6
14959,64,4,695.4199999999998,2,3,3,8
14960,8,2,221.26999999999998,4,2,1,7
14961,11,7,5861.98,4,4,4,12
14962,271,1,126.70000000000002,1,1,1,3
14963,10,5,1472.34,4,4,3,11
14964,247,1,206.21,1,1,1,3
14965,96,2,596.09,2,2,2,6
14966,15,1,183.01999999999998,4,1,1,6
14967,50,1,463.8,2,1,2,5
14968,30,1,147.59000000000003,3,1,1,5
14970,68,4,1592.06,2,3,4,9
14971,35,3,1097.98,3,3,3,9
14972,128,1,114.77,2,1,1,4
14973,107,3,1314.4499999999998,2,3,3,8
14974,37,1,89.94,3,1,1,5
14975,57,1,279.94,2,1,1,4
14976,57,6,774.86,2,4,3,9
14978,72,5,1921.3700000000003,2,4,4,10
14981,246,1,102.12,1,1,1,3
14984,19,2,202.37,3,2,1,6
14985,198,1,172.23999999999995,1,1,1,3
14987,16,1,163.2,4,1,1,6
14988,212,1,334.53999999999996,1,1,2,4
14995,39,2,231.98000000000002,3,2,1,6
14997,46,3,546.2,3,3,2,8
14998,170,2,414.87,1,2,2,5
15000,48,1,490.52000000000004,2,1,2,5
15002,116,3,1010.1100000000001,2,3,3,8
15004,147,1,1220.38,1,1,3,5
15005,16,26,5823.26,4,4,4,12
15006,51,1,475.43,2,1,2,5
15007,159,1,156.91000000000003,1,1,1,3
15009,12,3,1259.4299999999998,4,3,3,10
15010,36,1,308.94,3,1,2,6
15012,54,1,216.48000000000002,2,1,1,4
15014,43,2,257.66999999999996,3,2,1,6
15016,173,1,170.04,1,1,1,3
15017,34,1,125.58000000000001,3,1,1,5
15018,39,2,384.96000000000004,3,2,2,7
15019,267,1,252.81,1,1,1,3
15021,9,8,1673.6799999999998,4,4,4,12
15022,12,4,852.39,4,3,3,10
15023,3,10,6272.11,4,4,4,12
15024,10,8,1145.21,4,4,3,11
15025,33,1,361.96,3,1,2,6
15026,80,3,464.20000000000005,2,3,2,7
15027,31,4,1066.15,3,3,3,9
15028,8,3,441.16,4,3,2,9
15030,72,2,518.28,2,2,2,6
15031,4,4,653.19,4,3,2,9
15032,256,1,2188.5,1,1,4,6
15033,5,10,2553.88,4,4,4,12
15034,16,7,3453.7599999999998,4,4,4,12
15035,90,1,252.73000000000002,2,1,1,4
15036,72,3,429.56,2,3,2,7
15038,59,5,566.8599999999999,2,4,2,8
15039,10,45,18474.93,4,4,4,12
15041,170,1,179.92999999999998,1,1,1,3
15042,199,1,135.93,1,1,1,3
15043,31,1,537.0,3,1,2,6
15044,19,13,5545.18,3,4,4,11
15045,152,2,735.6600000000001,1,2,3,6
15046,9,15,5071.469999999999,4,4,4,12
15047,270,1,343.61999999999995,1,1,2,4
15048,65,3,282.3,2,3,1,6
15049,274,1,121.17000000000002,1,1,1,3
15050,25,3,1737.69,3,3,4,10
15051,23,3,1383.3600000000001,3,3,3,9
15052,319,1,207.73000000000002,1,1,1,3
15053,5,3,693.9499999999999,4,3,3,10
15054,12,2,302.1,4,2,2,8
15057,275,2,1489.5,1,2,3,6
15058,25,11,2102.54,3,4,4,11
15059,41,9,1337.7199999999998,3,4,3,10
15060,8,4,293.00000000000006,4,3,1,8
15061,4,36,34583.479999999996,4,4,4,12
15062,71,3,778.7800000000001,2,3,3,8
15063,213,1,370.79999999999995,1,1,2,4
15065,38,4,3158.13,3,3,4,10
15066,53,1,893.59,2,1,3,6
15067,78,3,1744.76,2,3,4,9
15068,46,2,553.36,3,2,2,7
15069,179,1,1109.5300000000002,1,1,3,5
15071,94,2,982.07,2,2,3,7
15073,10,3,1043.4099999999999,4,3,3,10
15074,105,1,735.6700000000001,2,1,3,6
15075,78,1,773.03,2,1,3,6
15076,173,1,880.8499999999999,1,1,3,5
15078,7,28,8924.46,4,4,4,12
15079,213,3,753.66,1,3,3,7
15081,22,4,393.65,3,3,2,8
15083,257,1,88.19999999999999,1,1,1,3
15087,282,1,306.94,1,1,2,4
15088,21,2,1160.0699999999997,3,2,3,8
15089,10,6,2420.84,4,4,4,12
15090,308,1,381.32,1,1,2,4
15091,68,1,480.71,2,1,2,5
15092,215,2,457.80999999999995,1,2,2,5
15093,18,5,3973.29,3,4,4,11
15095,104,4,1370.6,2,3,3,8
15096,43,1,219.39,3,1,1,5
15097,4,1,248.07999999999998,4,1,1,6
15098,182,3,39916.5,1,3,4,8
15099,84,1,410.48,2,1,2,5
15100,334,1,175.2,1,1,1,3
15101,9,1,215.25,4,1,1,6
15103,31,2,703.3599999999999,3,2,3,8
15104,197,2,993.5400000000001,1,2,3,6
15105,18,7,2298.9300000000003,3,4,4,11
15106,18,5,1422.52,3,4,3,10
15107,311,4,142.45,1,3,1,5
15108,142,3,1159.25,1,3,3,7
15109,246,1,484.9500000000001,1,1,2,4
15110,24,4,996.1,3,3,3,9
15111,29,2,1278.9799999999998,3,2,3,8
15113,10,3,3509.04,4,3,4,11
15114,30,10,2760.5599999999995,3,4,4,11
15115,18,1,340.11,3,1,2,6
15116,18,4,1352.75,3,3,3,9
15117,15,5,1551.7800000000002,4,4,3,11
15118,134,1,244.8,1,1,1,3
15119,246,1,266.4,1,1,1,3
15120,134,1,358.8199999999999,1,1,2,4
15121,50,2,457.72,2,2,2,6
15122,114,3,1633.7799999999997,2,3,4,9
